province,year,crop_name,area,production,yield,q_cv_group,q_area_coverage,q_n_regions_used,q_n_expected_regions,q_n_missing_regions,q_n_structural_zero_regions,q_source_status,q_apy_incoherent,q_calculated_region
Rimini,2017,Durum wheat,2400.0,13920.0,5.8,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2017,Grain maize,130.0,455.0,3.5,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2017,Soft wheat,3230.0,19380.0,6.0,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2018,Durum wheat,3111.27,13308.92,4.27764867722827,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2018,Grain maize,110.0,770.0,7.0,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2018,Soft wheat,3600.0,16920.0,4.7,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2019,Durum wheat,1900.0,8339.0,4.388947368421053,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2019,Grain maize,142.0,994.0,7.0,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2019,Soft wheat,3510.0,18126.0,5.164102564102564,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2020,Durum wheat,1605.0,7620.7,4.74809968847352,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2020,Grain maize,150.0,1050.0,7.0,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2020,Soft wheat,4047.0,23259.2,5.747269582406721,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2021,Durum wheat,2143.0,11857.7,5.53322445170322,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2021,Grain maize,160.0,801.2,5.0075,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2021,Soft wheat,4275.0,26975.3,6.310011695906432,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2022,Durum wheat,3101.0,13349.2,4.304804901644631,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2022,Grain maize,114.0,741.0,6.5,RIMINI,1.0,1,1,0,0,complete,False,False
Rimini,2022,Soft wheat,4144.0,21422.5,5.1695222007722,RIMINI,1.0,1,1,0,0,complete,False,False
Roma,1995,Durum wheat,28150.0,101340.0,3.6,Roma,1.0,1,1,0,0,complete,False,False
Roma,1995,Grain maize,2359.0,19579.7,8.3,Roma,1.0,1,1,0,0,complete,False,False
Roma,1995,Soft wheat,2179.0,8599.1,3.9463515374024785,Roma,1.0,1,1,0,0,complete,False,False
Roma,1996,Durum wheat,26500.0,84376.5,3.1840188679245283,Roma,1.0,1,1,0,0,complete,False,False
Roma,1996,Grain maize,2688.0,22364.0,8.319940476190476,Roma,1.0,1,1,0,0,complete,False,False
Roma,1996,Soft wheat,3250.0,11402.0,3.5083076923076923,Roma,1.0,1,1,0,0,complete,False,False
Roma,1997,Durum wheat,27500.0,79750.0,2.9,Roma,1.0,1,1,0,0,complete,False,False
Roma,1997,Grain maize,2694.0,17868.0,6.632516703786192,Roma,1.0,1,1,0,0,complete,True,False
Roma,1997,Soft wheat,2985.0,9253.5,3.1,Roma,1.0,1,1,0,0,complete,False,False
Roma,1998,Durum wheat,26000.0,72800.0,2.8,Roma,1.0,1,1,0,0,complete,False,False
Roma,1998,Grain maize,2350.0,20313.5,8.64404255319149,Roma,1.0,1,1,0,0,complete,True,False
Roma,1998,Soft wheat,3015.0,9045.0,3.0,Roma,1.0,1,1,0,0,complete,False,False
Roma,1999,Durum wheat,27500.0,100636.5,3.659509090909091,Roma,1.0,1,1,0,0,complete,False,False
Roma,1999,Grain maize,2685.0,20313.5,7.565549348230912,Roma,1.0,1,1,0,0,complete,False,False
Roma,1999,Soft wheat,2856.0,11809.8,4.135084033613445,Roma,1.0,1,1,0,0,complete,False,False
Roma,2000,Durum wheat,28500.0,94027.4,3.2992070175438593,Roma,1.0,1,1,0,0,complete,False,False
Roma,2000,Grain maize,2600.0,19732.0,7.5892307692307694,Roma,1.0,1,1,0,0,complete,False,False
Roma,2000,Soft wheat,2800.0,10074.2,3.5979285714285716,Roma,1.0,1,1,0,0,complete,False,False
Roma,2001,Durum wheat,28500.0,67128.1,2.3553719298245617,Roma,1.0,1,1,0,0,complete,False,False
Roma,2001,Grain maize,2500.0,17531.0,7.0124,Roma,1.0,1,1,0,0,complete,False,False
Roma,2001,Soft wheat,2745.0,7256.5,2.6435336976320585,Roma,1.0,1,1,0,0,complete,False,False
Roma,2002,Durum wheat,29500.0,92787.4,3.145335593220339,Roma,1.0,1,1,0,0,complete,False,False
Roma,2002,Grain maize,2400.0,18088.7,7.536958333333334,Roma,1.0,1,1,0,0,complete,False,False
Roma,2002,Soft wheat,1560.0,5044.1,3.233397435897436,Roma,1.0,1,1,0,0,complete,False,False
Roma,2003,Durum wheat,29500.0,60711.0,2.058,Roma,1.0,1,1,0,0,complete,False,False
Roma,2003,Grain maize,1500.0,8550.0,5.7,Roma,1.0,1,1,0,0,complete,False,False
Roma,2003,Soft wheat,1200.0,2822.4,2.352,Roma,1.0,1,1,0,0,complete,False,False
Roma,2004,Durum wheat,31100.0,91435.0,2.940032154340836,Roma,1.0,1,1,0,0,complete,False,False
Roma,2004,Grain maize,1500.0,12010.0,8.006666666666666,Roma,1.0,1,1,0,0,complete,False,False
Roma,2004,Soft wheat,600.0,1823.0,3.0383333333333336,Roma,1.0,1,1,0,0,complete,False,False
Roma,2005,Durum wheat,16000.0,48640.0,3.04,Roma,1.0,1,1,0,0,complete,False,False
Roma,2005,Grain maize,1750.0,13300.0,7.6,Roma,1.0,1,1,0,0,complete,False,False
Roma,2005,Soft wheat,1100.0,3760.0,3.418181818181818,Roma,1.0,1,1,0,0,complete,False,False
Roma,2006,Durum wheat,12000.0,32928.0,2.744,Roma,1.0,1,1,0,0,complete,False,False
Roma,2006,Grain maize,1800.0,13968.0,7.76,Roma,1.0,1,1,0,0,complete,False,False
Roma,2006,Soft wheat,1000.0,3136.0,3.136,Roma,1.0,1,1,0,0,complete,False,False
Roma,2007,Durum wheat,18500.0,50764.0,2.744,Roma,1.0,1,1,0,0,complete,False,False
Roma,2007,Grain maize,1500.0,11400.0,7.6,Roma,1.0,1,1,0,0,complete,False,False
Roma,2007,Soft wheat,700.0,2195.0,3.1357142857142857,Roma,1.0,1,1,0,0,complete,False,False
Roma,2008,Durum wheat,15250.0,41846.0,2.744,Roma,1.0,1,1,0,0,complete,False,False
Roma,2008,Grain maize,1400.0,10640.0,7.6,Roma,1.0,1,1,0,0,complete,False,False
Roma,2008,Soft wheat,850.0,2665.5,3.1358823529411763,Roma,1.0,1,1,0,0,complete,False,False
Roma,2009,Durum wheat,14000.0,24696.0,1.764,Roma,1.0,1,1,0,0,complete,False,False
Roma,2009,Grain maize,1100.0,9100.0,8.272727272727273,Roma,1.0,1,1,0,0,complete,False,False
Roma,2009,Soft wheat,2000.0,3920.0,1.96,Roma,1.0,1,1,0,0,complete,False,False
Roma,2010,Durum wheat,19254.0,55000.0,2.856549288459541,Roma,1.0,1,1,0,0,complete,False,False
Roma,2010,Grain maize,2684.0,20380.0,7.5931445603576755,Roma,1.0,1,1,0,0,complete,False,False
Roma,2010,Soft wheat,248.0,800.0,3.225806451612903,Roma,1.0,1,1,0,0,complete,False,False
Roma,2011,Durum wheat,15832.0,42613.0,2.6915740272865083,Roma,1.0,1,1,0,0,complete,False,False
Roma,2011,Grain maize,1815.0,14143.9,7.792782369146005,Roma,1.0,1,1,0,0,complete,False,False
Roma,2011,Soft wheat,919.0,2450.6,2.666594124047878,Roma,1.0,1,1,0,0,complete,False,False
Roma,2012,Durum wheat,20000.0,68600.0,3.43,Roma,1.0,1,1,0,0,complete,True,False
Roma,2012,Grain maize,1000.0,5470.0,5.47,Roma,1.0,1,1,0,0,complete,True,False
Roma,2012,Soft wheat,2000.0,10700.0,5.35,Roma,1.0,1,1,0,0,complete,True,False
Roma,2013,Durum wheat,17500.0,43100.0,2.462857142857143,Roma,1.0,1,1,0,0,complete,True,False
Roma,2013,Grain maize,900.0,5670.0,6.3,Roma,1.0,1,1,0,0,complete,True,False
Roma,2013,Soft wheat,2600.0,6800.0,2.6153846153846154,Roma,1.0,1,1,0,0,complete,True,False
Roma,2014,Durum wheat,16500.0,31300.0,1.896969696969697,Roma,1.0,1,1,0,0,complete,False,False
Roma,2014,Grain maize,700.0,5550.0,7.928571428571429,Roma,1.0,1,1,0,0,complete,False,False
Roma,2014,Soft wheat,2450.0,5120.0,2.089795918367347,Roma,1.0,1,1,0,0,complete,False,False
Roma,2015,Durum wheat,14000.0,46550.0,3.325,Roma,1.0,1,1,0,0,complete,False,False
Roma,2015,Grain maize,700.0,5550.0,7.928571428571429,Roma,1.0,1,1,0,0,complete,False,False
Roma,2015,Soft wheat,2000.0,7556.0,3.778,Roma,1.0,1,1,0,0,complete,False,False
Roma,2016,Durum wheat,14000.0,59850.0,4.275,Roma,1.0,1,1,0,0,complete,False,False
Roma,2016,Grain maize,300.0,2210.0,7.366666666666666,Roma,1.0,1,1,0,0,complete,False,False
Roma,2016,Soft wheat,2100.0,10500.0,5.0,Roma,1.0,1,1,0,0,complete,False,False
Roma,2017,Durum wheat,14100.0,34741.0,2.463900709219858,Roma,1.0,1,1,0,0,complete,False,False
Roma,2017,Grain maize,150.0,1200.0,8.0,Roma,1.0,1,1,0,0,complete,False,False
Roma,2017,Soft wheat,2150.0,6838.0,3.18046511627907,Roma,1.0,1,1,0,0,complete,False,False
Roma,2018,Durum wheat,13000.0,3530.0,0.27153846153846156,Roma,1.0,1,1,0,0,complete,False,False
Roma,2018,Grain maize,140.0,1130.0,8.071428571428571,Roma,1.0,1,1,0,0,complete,False,False
Roma,2018,Soft wheat,2050.0,5960.0,2.9073170731707316,Roma,1.0,1,1,0,0,complete,False,False
Roma,2019,Durum wheat,14500.0,4250.0,0.29310344827586204,Roma,1.0,1,1,0,0,complete,False,False
Roma,2019,Grain maize,130.0,990.0,7.615384615384615,Roma,1.0,1,1,0,0,complete,False,False
Roma,2019,Soft wheat,1950.0,6000.0,3.076923076923077,Roma,1.0,1,1,0,0,complete,False,False
Roma,2020,Durum wheat,14000.0,3980.0,0.2842857142857143,Roma,1.0,1,1,0,0,complete,False,False
Roma,2020,Grain maize,120.0,760.0,6.333333333333333,Roma,1.0,1,1,0,0,complete,False,False
Roma,2020,Soft wheat,2000.0,6200.0,3.1,Roma,1.0,1,1,0,0,complete,False,False
Roma,2021,Durum wheat,15000.0,40000.0,2.6666666666666665,Roma,1.0,1,1,0,0,complete,False,False
Roma,2021,Grain maize,110.0,830.0,7.545454545454546,Roma,1.0,1,1,0,0,complete,False,False
Roma,2021,Soft wheat,2100.0,6170.0,2.9380952380952383,Roma,1.0,1,1,0,0,complete,False,False
Roma,2022,Durum wheat,15000.0,40000.0,2.6666666666666665,Roma,1.0,1,1,0,0,complete,False,False
Roma,2022,Grain maize,140.0,1100.0,7.857142857142857,Roma,1.0,1,1,0,0,complete,False,False
Roma,2022,Soft wheat,2100.0,6170.0,2.9380952380952383,Roma,1.0,1,1,0,0,complete,False,False
Rovigo,1995,Durum wheat,1000.0,4685.0,4.685,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1995,Grain maize,52000.0,520000.0,10.0,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1995,Soft wheat,16800.0,91620.0,5.453571428571428,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1996,Durum wheat,860.0,4152.1,4.828023255813954,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1996,Grain maize,52500.0,530390.0,10.102666666666666,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1996,Soft wheat,15700.0,83840.0,5.3401273885350315,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1997,Durum wheat,200.0,1021.0,5.105,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1997,Grain maize,53000.0,494930.0,9.338301886792452,Rovigo,1.0,1,1,0,0,complete,True,False
Rovigo,1997,Soft wheat,10500.0,55380.0,5.274285714285714,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1998,Durum wheat,425.0,2332.5,5.488235294117647,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1998,Grain maize,49400.0,494800.0,10.016194331983806,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1998,Soft wheat,11840.0,100912.0,8.522972972972973,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1999,Durum wheat,426.0,2336.3,5.484272300469484,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1999,Grain maize,49000.0,494800.0,10.097959183673469,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,1999,Soft wheat,11520.0,60027.0,5.210677083333334,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2000,Durum wheat,470.0,2626.0,5.587234042553192,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2000,Grain maize,49250.0,482075.0,9.788324873096446,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2000,Soft wheat,11420.0,68342.0,5.984413309982487,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2001,Durum wheat,440.0,2268.9,5.15659090909091,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2001,Grain maize,49070.0,495650.0,10.100876299164458,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2001,Soft wheat,10770.0,61212.0,5.683565459610028,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2002,Durum wheat,850.0,4111.2,4.836705882352941,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2002,Grain maize,55000.0,537800.0,9.778181818181817,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2002,Soft wheat,18000.0,91701.5,5.0945277777777775,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2003,Durum wheat,550.0,2463.0,4.4781818181818185,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2003,Grain maize,63000.0,429500.0,6.817460317460317,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2003,Soft wheat,14900.0,71600.0,4.805369127516778,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2004,Durum wheat,600.0,3525.0,5.875,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2004,Grain maize,74000.0,688000.0,9.297297297297296,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2004,Soft wheat,17000.0,104500.0,6.147058823529412,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2005,Durum wheat,500.0,3480.0,6.96,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2005,Grain maize,61000.0,515000.0,8.442622950819672,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2005,Soft wheat,19000.0,141700.0,7.457894736842105,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2006,Durum wheat,650.0,4500.0,6.923076923076923,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2006,Grain maize,62000.0,546000.0,8.806451612903226,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2006,Soft wheat,19500.0,142500.0,7.3076923076923075,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2007,Durum wheat,985.0,5980.0,6.071065989847716,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2007,Grain maize,61500.0,490000.0,7.967479674796748,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2007,Soft wheat,24950.0,162200.0,6.501002004008016,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2008,Durum wheat,6000.0,37200.0,6.2,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2008,Grain maize,40900.0,373826.0,9.14,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2008,Soft wheat,29500.0,193225.0,6.55,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2009,Durum wheat,3052.0,17091.2,5.6000000000000005,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2009,Grain maize,40090.0,380855.0,9.5,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2009,Soft wheat,27800.0,164020.0,5.9,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2010,Durum wheat,5600.0,33600.0,6.0,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2010,Grain maize,40090.0,380855.0,9.5,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2010,Soft wheat,27180.0,176670.0,6.5,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2011,Durum wheat,5500.0,33000.0,6.0,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2011,Grain maize,43000.0,430000.0,10.0,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2011,Soft wheat,26000.0,176800.0,6.8,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2012,Durum wheat,5500.0,36300.0,6.6,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2012,Grain maize,45200.0,235040.0,5.2,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2012,Soft wheat,26000.0,182000.0,7.0,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2013,Durum wheat,2409.0,13184.5,5.473017849730178,Rovigo,1.0,1,1,0,0,complete,True,False
Rovigo,2013,Grain maize,46864.0,402496.9,8.588615995220213,Rovigo,1.0,1,1,0,0,complete,True,False
Rovigo,2013,Soft wheat,27815.0,163552.2,5.880000000000001,Rovigo,1.0,1,1,0,0,complete,True,False
Rovigo,2014,Durum wheat,2810.0,17348.9,6.173985765124556,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2014,Grain maize,43591.0,486257.6,11.154999885297423,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2014,Soft wheat,24417.0,160322.0,6.56599909898841,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2015,Durum wheat,6870.0,42500.0,6.186317321688501,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2015,Grain maize,34001.0,329809.7,9.700000000000001,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2015,Soft wheat,22777.0,141100.0,6.194845677657286,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2016,Durum wheat,12878.0,72416.8,5.623295542786147,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2016,Grain maize,34480.0,359287.0,10.420156612529002,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2016,Soft wheat,21649.0,138827.2,6.412637997136127,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2017,Durum wheat,9026.0,59892.4,6.635541768225128,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2017,Grain maize,34568.0,295363.0,8.54440523027077,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2017,Soft wheat,18621.0,137323.1,7.37463616347135,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2018,Durum wheat,10187.0,60835.0,5.971826838127025,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2018,Grain maize,27724.0,263989.0,9.52203866685904,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2018,Soft wheat,23362.0,149891.5,6.416038866535399,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2019,Durum wheat,8523.0,38429.0,4.508858383198405,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2019,Grain maize,32234.0,268571.0,8.331916609790904,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2019,Soft wheat,23265.0,131356.0,5.646077799269289,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2020,Durum wheat,6625.0,38575.5,5.822716981132076,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2020,Grain maize,29193.0,315548.0,10.809029561881273,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2020,Soft wheat,23346.0,145479.5,6.231452925554699,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2021,Durum wheat,9716.0,60613.5,6.238524083985179,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2021,Grain maize,27567.0,270312.0,9.805637174883012,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2021,Soft wheat,25107.0,169225.0,6.740152148803123,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2022,Durum wheat,12650.0,71025.0,5.6146245059288535,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2022,Grain maize,26056.0,153302.0,5.88355848940743,Rovigo,1.0,1,1,0,0,complete,False,False
Rovigo,2022,Soft wheat,23820.0,149313.5,6.268408900083963,Rovigo,1.0,1,1,0,0,complete,False,False
Salerno,1995,Durum wheat,7635.0,16012.0,2.097184020956123,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1995,Grain maize,3570.0,24733.0,6.928011204481793,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1995,Soft wheat,9510.0,22190.0,2.3333333333333335,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1996,Durum wheat,7640.0,16184.5,2.118390052356021,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1996,Grain maize,3980.0,22399.4,5.627989949748744,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1996,Soft wheat,9120.0,21249.0,2.3299342105263157,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1997,Durum wheat,7640.0,16184.5,2.118390052356021,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1997,Grain maize,4030.0,20633.0,5.11985111662531,Salerno,1.0,1,1,0,0,complete,True,False
Salerno,1997,Soft wheat,9060.0,20988.0,2.3165562913907283,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1998,Durum wheat,7985.0,17044.0,2.1345021916092675,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1998,Grain maize,2980.0,11639.5,3.9058724832214766,Salerno,1.0,1,1,0,0,complete,True,False
Salerno,1998,Soft wheat,9065.0,21069.5,2.32426916712631,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1999,Durum wheat,7985.0,17044.0,2.1345021916092675,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1999,Grain maize,1660.0,11639.5,7.011746987951807,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,1999,Soft wheat,8620.0,20231.0,2.346983758700696,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2000,Durum wheat,6803.0,19807.5,2.9115831250918713,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2000,Grain maize,1660.0,12120.0,7.301204819277109,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2000,Soft wheat,8730.0,23325.0,2.6718213058419242,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2001,Durum wheat,6850.0,19455.0,2.8401459854014597,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2001,Grain maize,2000.0,15800.0,7.9,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2001,Soft wheat,7010.0,18200.0,2.596291012838802,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2002,Durum wheat,6540.0,18900.0,2.889908256880734,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2002,Grain maize,2554.0,16281.7,6.374980422866093,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2002,Soft wheat,5950.0,17500.0,2.9411764705882355,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2003,Durum wheat,6055.0,13018.3,2.1500082576383153,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2003,Grain maize,2200.0,14520.0,6.6,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2003,Soft wheat,5275.0,13609.5,2.58,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2004,Durum wheat,5460.0,16243.5,2.975,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2004,Grain maize,2440.0,18300.0,7.5,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2004,Soft wheat,4345.0,13382.6,3.08,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2005,Durum wheat,5310.0,16354.8,3.08,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2005,Grain maize,2300.0,16215.0,7.05,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2005,Soft wheat,4030.0,12613.9,3.13,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2006,Durum wheat,4740.0,14599.2,3.08,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2006,Grain maize,2354.0,15913.0,6.759983007646559,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2006,Soft wheat,3500.0,12292.0,3.512,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2007,Durum wheat,4883.0,14307.2,2.9300020479213598,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2007,Grain maize,2486.0,15661.8,6.3,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2007,Soft wheat,3625.0,12107.5,3.34,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2008,Durum wheat,5261.0,16730.0,3.180003801558639,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2008,Grain maize,2638.0,17489.9,6.629984836997726,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2008,Soft wheat,4189.0,14745.3,3.5200047744091667,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2009,Durum wheat,3971.0,11913.0,3.0,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2009,Grain maize,2526.0,16065.4,6.360015835312748,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2009,Soft wheat,2068.0,6617.6,3.2,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2010,Durum wheat,4765.0,14914.5,3.1300104931794333,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2010,Grain maize,2776.0,18488.2,6.660014409221902,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2010,Soft wheat,3475.0,11137.4,3.205007194244604,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2011,Durum wheat,4500.0,15300.0,3.4,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2011,Grain maize,2500.0,16250.0,6.5,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2011,Soft wheat,3400.0,11900.0,3.5,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2012,Durum wheat,4900.0,15200.0,3.1020408163265305,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2012,Grain maize,2450.0,13900.0,5.673469387755102,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2012,Soft wheat,3800.0,12900.0,3.3947368421052633,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2013,Durum wheat,7550.0,22260.0,2.948344370860927,Salerno,1.0,1,1,0,0,complete,True,False
Salerno,2013,Grain maize,4500.0,27400.0,6.088888888888889,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2013,Soft wheat,5900.0,17960.0,3.0440677966101695,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2014,Durum wheat,3900.0,11500.0,2.948717948717949,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2014,Grain maize,1950.0,12800.0,6.564102564102564,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2014,Soft wheat,3200.0,10200.0,3.1875,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2015,Durum wheat,4000.0,12160.0,3.04,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2015,Grain maize,2250.0,16600.0,7.377777777777778,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2015,Soft wheat,3465.0,11530.0,3.3275613275613276,Salerno,1.0,1,1,0,0,complete,False,False
Salerno,2016,Durum wheat,4350.0,15160.0,3.485057471264368,Salerno,1.0,1,1,0,0,complete,False,False
